order_id,product_id,store_id,order_date,order_date_2,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2,delivery_date_format1,delivery_date_format2
29602,P0198,S0070,7/11/2018,11-Jul-18,1,0.6,59,0.65,PR14,,PR03,,NA,7/12/2018,12/7/2018
29603,P0131,S0011,7/11/2018,11-Jul-18,2,4.63,30,2.5,PR17,veryhigh,PR03,,NA,7/15/2018,15/07/2018
29604,P0517,S0031,7/11/2018,11-Jul-18,0,0,6,139.95,PR14,,PR03,,NA,7/13/2018,13/07/2018
29605,P0362,S0078,7/11/2018,11-Jul-18,0,0,4,6.75,PR14,,PR03,,NA,7/14/2018,14/07/2018
29606,P0721,S0008,7/11/2018,11-Jul-18,0,0,19,9.45,PR05,moderate,PR03,,NA,7/13/2018,13/07/2018
29607,P0090,S0107,7/11/2018,11-Jul-18,0,0,3,3.9,PR14,,PR03,,NA,7/14/2018,14/07/2018
29608,P0171,S0065,7/11/2018,11-Jul-18,0,0,11,13.95,PR14,,PR03,,NA,7/14/2018,14/07/2018
29609,P0369,S0069,7/11/2018,11-Jul-18,0,0,9,21.75,PR14,,PR03,,NA,7/15/2018,15/07/2018
29610,P0490,S0017,7/11/2018,11-Jul-18,0,0,3,66.5,PR05,moderate,PR03,,NA,7/13/2018,13/07/2018
29611,P0470,S0045,7/11/2018,11-Jul-18,0,0,3,23.25,PR14,,PR03,,NA,7/13/2018,13/07/2018
29612,P0092,S0020,7/11/2018,11-Jul-18,1,1.34,193,1.8,PR06,verylow,PR03,,NA,7/13/2018,13/07/2018
29613,P0436,S0125,7/11/2018,11-Jul-18,0,0,27,3.75,PR14,,PR03,,NA,7/12/2018,12/7/2018
29614,P0645,S0104,7/11/2018,11-Jul-18,0,0,35,74.9,PR14,,PR03,,NA,7/12/2018,12/7/2018
29615,P0332,S0095,7/11/2018,11-Jul-18,0,0,4,37.9,PR14,,PR03,,NA,7/13/2018,13/07/2018
29616,P0144,S0046,7/11/2018,11-Jul-18,0,0,16,5.75,PR14,,PR03,,NA,7/13/2018,13/07/2018
29617,P0701,S0056,7/11/2018,11-Jul-18,0,0,5,11.9,PR14,,PR03,,NA,7/14/2018,14/07/2018
29618,P0544,S0028,7/11/2018,11-Jul-18,0,0,4,NA,PR14,,PR03,,NA,7/15/2018,15/07/2018
29619,P0330,S0130,7/11/2018,11-Jul-18,0,0,96,2.25,PR06,low,PR03,,NA,7/14/2018,14/07/2018
29620,P0419,S0026,7/11/2018,11-Jul-18,0,0,36,2.5,PR06,verylow,PR03,,NA,7/15/2018,15/07/2018
29621,P0332,S0043,7/11/2018,11-Jul-18,0,0,11,37.9,PR14,,PR03,,NA,7/13/2018,13/07/2018
29622,P0283,S0097,7/11/2018,11-Jul-18,0,0,8,12,PR14,,PR03,,NA,7/12/2018,12/7/2018
29623,P0280,S0022,7/11/2018,11-Jul-18,0,0,5,7.9,PR14,,PR03,,NA,7/13/2018,13/07/2018
29624,P0059,S0108,7/11/2018,11-Jul-18,0,0,10,12.5,PR14,,PR03,,NA,7/14/2018,14/07/2018
29625,P0348,S0059,7/11/2018,11-Jul-18,0,0,16,3.05,PR14,,PR03,,NA,7/13/2018,13/07/2018
29626,P0497,S0096,7/11/2018,11-Jul-18,0,0,66,8.25,PR14,,PR03,,NA,7/13/2018,13/07/2018
29627,P0079,S0083,7/11/2018,11-Jul-18,0,0,14,2.6,PR14,,PR03,,NA,7/12/2018,12/7/2018
29628,P0341,S0042,7/11/2018,11-Jul-18,0,0,6,35.95,PR14,,PR03,,NA,7/15/2018,15/07/2018
29629,P0583,S0048,7/11/2018,11-Jul-18,0,0,12,NA,PR14,,PR03,,NA,7/14/2018,14/07/2018
29630,P0134,S0104,7/11/2018,11-Jul-18,0,0,11,8.9,PR14,,PR03,,NA,7/13/2018,13/07/2018
29631,P0405,S0051,7/11/2018,11-Jul-18,0,0,20,22.9,PR14,,PR03,,NA,7/14/2018,14/07/2018
29632,P0277,S0110,7/11/2018,11-Jul-18,0,0,26,4.25,PR14,,PR03,,NA,7/13/2018,13/07/2018
29633,P0514,S0139,7/11/2018,11-Jul-18,0,0,4,9.9,PR14,,PR03,,NA,7/13/2018,13/07/2018
29634,P0705,S0141,7/11/2018,11-Jul-18,0,0,10,8.95,PR14,,PR03,,NA,7/14/2018,14/07/2018
29635,P0712,S0010,7/11/2018,11-Jul-18,0,0,10,22.9,PR14,,PR03,,NA,7/12/2018,12/7/2018
29636,P0614,S0028,7/11/2018,11-Jul-18,0,0,3,NA,PR14,,PR03,,NA,7/13/2018,13/07/2018
29637,P0195,S0060,7/11/2018,11-Jul-18,0,0,5,6.75,PR14,,PR03,,NA,7/15/2018,15/07/2018
29638,P0428,S0054,7/11/2018,11-Jul-18,0,0,6,29.95,PR14,,PR03,,NA,7/14/2018,14/07/2018
29639,P0044,S0072,7/11/2018,11-Jul-18,1,5.85,10,NA,PR14,,PR03,,NA,7/14/2018,14/07/2018
29640,P0223,S0142,7/11/2018,11-Jul-18,0,0,15,12.9,PR05,verylow,PR03,,NA,7/13/2018,13/07/2018
29641,P0436,S0008,7/11/2018,11-Jul-18,1,3.47,5,3.75,PR14,,PR03,,NA,7/13/2018,13/07/2018
29642,P0372,S0099,7/11/2018,11-Jul-18,5,18.01,28,4.25,PR14,,PR03,,NA,7/14/2018,14/07/2018
29643,P0590,S0037,7/11/2018,11-Jul-18,0,0,10,0.65,PR14,,PR03,,NA,7/13/2018,13/07/2018
29644,P0637,S0038,7/11/2018,11-Jul-18,0,0,4,31.5,PR14,,PR03,,NA,7/14/2018,14/07/2018
29645,P0125,S0003,7/11/2018,11-Jul-18,0,0,17,3.65,PR14,,PR03,,NA,7/13/2018,13/07/2018
29646,P0487,S0040,7/11/2018,11-Jul-18,0,0,3,13.95,PR14,,PR03,,NA,7/14/2018,14/07/2018
29647,P0619,S0119,7/11/2018,11-Jul-18,0,0,24,12.95,PR14,,PR03,,NA,7/14/2018,14/07/2018
29648,P0437,S0071,7/11/2018,11-Jul-18,0,0,3,12.9,PR14,,PR03,,NA,7/14/2018,14/07/2018
29649,P0695,S0031,7/12/2018,12-Jul-18,0,0,7,5.95,PR14,,PR03,,NA,7/14/2018,14/07/2018
29650,P0042,S0008,7/12/2018,12-Jul-18,0,0,13,5.5,PR14,,PR03,,NA,7/14/2018,14/07/2018
29651,P0543,S0091,7/12/2018,12-Jul-18,0,0,6,3.25,PR03,verylow,PR03,,NA,7/16/2018,16/07/2018
29652,P0144,S0125,7/12/2018,12-Jul-18,0,0,5,5.75,PR14,,PR03,,NA,7/16/2018,16/07/2018
29653,P0536,S0123,7/12/2018,12-Jul-18,0,0,23,3.95,PR14,,PR03,,NA,7/15/2018,15/07/2018
29654,P0489,S0094,7/12/2018,12-Jul-18,0,0,6,13.5,PR05,verylow,PR03,,NA,7/14/2018,14/07/2018
29655,P0140,S0072,7/12/2018,12-Jul-18,0,0,5,NA,PR14,,PR03,,NA,7/16/2018,16/07/2018
29656,P0483,S0017,7/12/2018,12-Jul-18,0,0,3,12,PR14,,PR03,,NA,7/13/2018,13/07/2018
29657,P0051,S0063,7/12/2018,12-Jul-18,0,0,16,0.7,PR14,,PR03,,NA,7/15/2018,15/07/2018
29658,P0101,S0122,7/12/2018,12-Jul-18,0,0,5,8.95,PR14,,PR03,,NA,7/15/2018,15/07/2018
29659,P0046,S0020,7/12/2018,12-Jul-18,0,0,10,40.9,PR14,,PR03,,NA,7/16/2018,16/07/2018
29660,P0271,S0065,7/12/2018,12-Jul-18,0,0,24,14.9,PR14,,PR03,,NA,7/14/2018,14/07/2018
29661,P0729,S0100,7/12/2018,12-Jul-18,0,0,1,59.9,PR14,,PR03,,NA,7/13/2018,13/07/2018
29662,P0372,S0020,7/12/2018,12-Jul-18,4,14.41,72,4.25,PR14,,PR03,,NA,7/14/2018,14/07/2018
29663,P0615,S0113,7/12/2018,12-Jul-18,0,0,14,24.9,PR14,,PR03,,NA,7/13/2018,13/07/2018
29664,P0165,S0008,7/12/2018,12-Jul-18,0,0,17,1.4,PR14,,PR03,,NA,7/15/2018,15/07/2018
29665,P0087,S0010,7/12/2018,12-Jul-18,2,3.24,10,1.75,PR14,,PR03,,NA,7/13/2018,13/07/2018
29666,P0372,S0103,7/12/2018,12-Jul-18,0,0,2,4.25,PR14,,PR03,,NA,7/16/2018,16/07/2018
29667,P0286,S0118,7/12/2018,12-Jul-18,0,0,42,1.25,PR14,,PR03,,NA,7/15/2018,15/07/2018
29668,P0353,S0120,7/12/2018,12-Jul-18,0,0,6,11.9,PR10,high,PR03,,NA,7/15/2018,15/07/2018
29669,P0657,S0023,7/12/2018,12-Jul-18,0,0,8,8.95,PR14,,PR03,,NA,7/13/2018,13/07/2018
29670,P0162,S0056,7/12/2018,12-Jul-18,0,0,54,4.9,PR14,,PR03,,NA,7/15/2018,15/07/2018
29671,P0388,S0123,7/12/2018,12-Jul-18,0,0,1,1.5,PR14,,PR03,,NA,7/15/2018,15/07/2018
29672,P0613,S0142,7/12/2018,12-Jul-18,0,0,12,7.95,PR14,,PR03,,NA,7/15/2018,15/07/2018
29673,P0130,S0062,7/12/2018,12-Jul-18,0,0,12,10.5,PR14,,PR03,,NA,7/13/2018,13/07/2018
29674,P0551,S0144,7/12/2018,12-Jul-18,0,0,27,1.85,PR14,,PR03,,NA,7/15/2018,15/07/2018
29675,P0186,S0024,7/12/2018,12-Jul-18,0,0,24,3.75,PR14,,PR03,,NA,7/15/2018,15/07/2018
29676,P0353,S0131,7/12/2018,12-Jul-18,0,0,5,11.9,PR10,high,PR03,,NA,7/14/2018,14/07/2018
29677,P0044,S0020,7/12/2018,12-Jul-18,0,0,33,6.9,PR01,verylow,PR03,,NA,7/14/2018,14/07/2018
29678,P0412,S0051,7/12/2018,12-Jul-18,0,0,8,8.9,PR14,,PR03,,NA,7/13/2018,13/07/2018
29679,P0044,S0142,7/12/2018,12-Jul-18,1,5.85,9,6.9,PR01,verylow,PR03,,NA,7/15/2018,15/07/2018
29680,P0116,S0056,7/12/2018,12-Jul-18,0,0,18,1.15,PR14,,PR03,,NA,7/16/2018,16/07/2018
29681,P0369,S0062,7/12/2018,12-Jul-18,0,0,8,21.75,PR14,,PR03,,NA,7/16/2018,16/07/2018
29682,P0572,S0045,7/12/2018,12-Jul-18,0,0,16,1.25,PR14,,PR03,,NA,7/14/2018,14/07/2018
29683,P0499,S0143,7/12/2018,12-Jul-18,0,0,19,0.75,PR14,,PR03,,NA,7/17/2018,17/07/2018
29684,P0726,S0030,7/12/2018,12-Jul-18,0,0,2,1,PR14,,PR03,,NA,7/14/2018,14/07/2018
29685,P0394,S0123,7/12/2018,12-Jul-18,0,0,9,1,PR14,,PR03,,NA,7/17/2018,17/07/2018
29686,P0353,S0119,7/12/2018,12-Jul-18,0,0,6,11.9,PR10,high,PR03,,NA,7/14/2018,14/07/2018
29687,P0390,S0033,7/12/2018,12-Jul-18,0,0,6,13.95,PR14,,PR03,,NA,7/14/2018,14/07/2018
29688,P0406,S0085,7/12/2018,12-Jul-18,2,16.78,88,13.5,PR10,moderate,PR03,,NA,7/14/2018,14/07/2018
29689,P0697,S0069,7/12/2018,12-Jul-18,0,0,79,28.25,PR14,,PR03,,NA,7/16/2018,16/07/2018
29690,P0681,S0051,7/12/2018,12-Jul-18,0,0,11,12.95,PR14,,PR03,,NA,7/16/2018,16/07/2018
29691,P0092,S0012,7/12/2018,12-Jul-18,0,0,5,1.8,PR06,verylow,PR03,,NA,7/15/2018,15/07/2018
29692,P0333,S0002,7/12/2018,12-Jul-18,2,4.17,23,2.25,PR14,,PR03,,NA,7/13/2018,13/07/2018
29693,P0705,S0033,7/12/2018,12-Jul-18,0,0,4,8.95,PR14,,PR03,,NA,7/14/2018,14/07/2018
29694,P0130,S0138,7/12/2018,12-Jul-18,0,0,13,10.5,PR14,,PR03,,NA,7/16/2018,16/07/2018
29695,P0425,S0027,7/12/2018,12-Jul-18,0,0,2,6.9,PR14,,PR03,,NA,7/16/2018,16/07/2018
29696,P0394,S0039,7/12/2018,12-Jul-18,0,0,14,1,PR14,,PR03,,NA,7/14/2018,14/07/2018
29697,P0275,S0055,7/12/2018,12-Jul-18,0,0,4,2.45,PR14,,PR03,,NA,7/14/2018,14/07/2018
29698,P0525,S0031,7/12/2018,12-Jul-18,0,0,27,2.5,PR14,,PR03,,NA,7/14/2018,14/07/2018
29699,P0051,S0099,7/12/2018,12-Jul-18,0,0,30,0.7,PR14,,PR03,,NA,7/14/2018,14/07/2018
29700,P0070,S0091,7/12/2018,12-Jul-18,0,0,3,7.95,PR14,,PR03,,NA,7/14/2018,14/07/2018
29701,P0594,S0095,7/12/2018,12-Jul-18,0,0,1,25,PR14,,PR03,,NA,7/16/2018,16/07/2018
29702,P0129,S0093,7/12/2018,12-Jul-18,1,21.95,8,25.9,PR14,,PR03,,NA,7/16/2018,16/07/2018
29703,P0428,S0062,7/12/2018,12-Jul-18,0,0,9,29.95,PR14,,PR03,,NA,7/15/2018,15/07/2018
29704,P0362,S0013,7/12/2018,12-Jul-18,0,0,8,6.75,PR14,,PR03,,NA,7/14/2018,14/07/2018
29705,P0539,S0028,7/12/2018,12-Jul-18,0,0,10,NA,PR14,,PR03,,NA,7/14/2018,14/07/2018
29706,P0481,S0056,7/12/2018,12-Jul-18,1,5.85,10,6.9,PR14,,PR03,,NA,7/16/2018,16/07/2018
29707,P0333,S0055,7/12/2018,12-Jul-18,0,0,14,2.25,PR14,,PR03,,NA,7/13/2018,13/07/2018
29708,P0372,S0122,7/12/2018,12-Jul-18,0,0,21,4.25,PR14,,PR03,,NA,7/15/2018,15/07/2018
29709,P0198,S0104,7/12/2018,12-Jul-18,4,2.41,90,0.65,PR14,,PR03,,NA,7/16/2018,16/07/2018
29710,P0690,S0107,7/12/2018,12-Jul-18,0,0,3,15.9,PR05,moderate,PR03,,NA,7/13/2018,13/07/2018
29711,P0017,S0043,7/12/2018,12-Jul-18,2,3.61,25,1.95,PR14,,PR03,,NA,7/15/2018,15/07/2018
29712,P0726,S0098,7/12/2018,12-Jul-18,0,0,14,NA,PR14,,PR03,,NA,7/14/2018,14/07/2018
29713,P0536,S0005,7/13/2018,13-Jul-18,0,0,18,3.95,PR14,,PR03,,NA,7/16/2018,16/07/2018
29714,P0352,S0038,7/13/2018,13-Jul-18,0,0,13,8.5,PR14,,PR03,,NA,7/14/2018,14/07/2018
29715,P0246,S0063,7/13/2018,13-Jul-18,0,0,1,7,PR14,,PR03,,NA,7/15/2018,15/07/2018
29716,P0100,S0060,7/13/2018,13-Jul-18,0,0,7,5.9,PR14,,PR03,,NA,7/16/2018,16/07/2018
29717,P0483,S0043,7/13/2018,13-Jul-18,0,0,3,12,PR14,,PR03,,NA,7/15/2018,15/07/2018
29718,P0527,S0137,7/13/2018,13-Jul-18,0,0,9,2.35,PR05,low,PR03,,NA,7/15/2018,15/07/2018
29719,P0499,S0048,7/13/2018,13-Jul-18,5,3.47,38,NA,PR14,,PR03,,NA,7/16/2018,16/07/2018
29720,P0474,S0020,7/13/2018,13-Jul-18,0,0,5,699,PR10,moderate,PR03,,NA,7/15/2018,15/07/2018
29721,P0327,S0032,7/13/2018,13-Jul-18,1,3.15,21,3.4,PR14,,PR03,,NA,7/17/2018,17/07/2018
29722,P0141,S0110,7/13/2018,13-Jul-18,0,0,11,2.35,PR14,,PR03,,NA,7/14/2018,14/07/2018
29723,P0485,S0142,7/13/2018,13-Jul-18,0,0,1,10.9,PR14,,PR03,,NA,7/14/2018,14/07/2018
29724,P0079,S0013,7/13/2018,13-Jul-18,1,2.41,23,2.6,PR14,,PR03,,NA,7/14/2018,14/07/2018
29725,P0548,S0040,7/13/2018,13-Jul-18,0,0,1,1.95,PR06,low,PR03,,NA,7/16/2018,16/07/2018
29726,P0428,S0049,7/13/2018,13-Jul-18,1,27.73,7,29.95,PR14,,PR03,,NA,7/15/2018,15/07/2018
29727,P0260,S0051,7/13/2018,13-Jul-18,0,0,12,19.5,PR14,,PR03,,NA,7/15/2018,15/07/2018
29728,P0685,S0040,7/13/2018,13-Jul-18,0,0,4,34.95,PR05,low,PR03,,NA,7/15/2018,15/07/2018
29729,P0304,S0060,7/13/2018,13-Jul-18,0,0,8,22.9,PR14,,PR03,,NA,7/14/2018,14/07/2018
29730,P0364,S0059,7/13/2018,13-Jul-18,0,0,36,1.25,PR14,,PR03,,NA,7/16/2018,16/07/2018
29731,P0428,S0107,7/13/2018,13-Jul-18,0,0,8,29.95,PR14,,PR03,,NA,7/16/2018,16/07/2018
29732,P0220,S0020,7/13/2018,13-Jul-18,0,0,26,1.95,PR14,,PR03,,NA,7/17/2018,17/07/2018
29733,P0705,S0040,7/13/2018,13-Jul-18,0,0,6,8.95,PR14,,PR03,,NA,7/15/2018,15/07/2018
29734,P0461,S0116,7/13/2018,13-Jul-18,0,0,3,9,PR14,,PR03,,NA,7/17/2018,17/07/2018
29735,P0732,S0085,7/13/2018,13-Jul-18,0,0,3,10.45,PR05,high,PR03,,NA,7/16/2018,16/07/2018
29736,P0689,S0062,7/13/2018,13-Jul-18,0,0,13,35.95,PR14,,PR03,,NA,7/17/2018,17/07/2018
29737,P0294,S0023,7/13/2018,13-Jul-18,7,5.51,57,0.85,PR14,,PR03,,NA,7/16/2018,16/07/2018
29738,P0565,S0070,7/13/2018,13-Jul-18,0,0,14,2.9,PR14,,PR03,,NA,7/16/2018,16/07/2018
29739,P0689,S0124,7/13/2018,13-Jul-18,0,0,9,35.95,PR14,,PR03,,NA,7/15/2018,15/07/2018
29740,P0175,S0074,7/13/2018,13-Jul-18,0,0,11,5.5,PR14,,PR03,,NA,7/15/2018,15/07/2018
29741,P0602,S0045,7/13/2018,13-Jul-18,0,0,7,11.9,PR03,verylow,PR03,,NA,7/14/2018,14/07/2018
29742,P0402,S0101,7/13/2018,13-Jul-18,0,0,4,9.5,PR14,,PR03,,NA,7/17/2018,17/07/2018
29743,P0436,S0136,7/13/2018,13-Jul-18,0,0,2,3.75,PR14,,PR03,,NA,7/16/2018,16/07/2018
29744,P0325,S0076,7/13/2018,13-Jul-18,0,0,16,11.95,PR14,,PR03,,NA,7/15/2018,15/07/2018
29745,P0664,S0107,7/13/2018,13-Jul-18,0,0,11,1.25,PR14,,PR03,,NA,7/17/2018,17/07/2018
29746,P0694,S0138,7/13/2018,13-Jul-18,0,0,4,3.75,PR14,,PR03,,NA,7/16/2018,16/07/2018
29747,P0575,S0091,7/13/2018,13-Jul-18,0,0,3,2.95,PR14,,PR03,,NA,7/15/2018,15/07/2018
29748,P0394,S0125,7/13/2018,13-Jul-18,0,0,8,1,PR14,,PR03,,NA,7/15/2018,15/07/2018
29749,P0374,S0063,7/13/2018,13-Jul-18,0,0,5,89.9,PR14,,PR03,,NA,7/14/2018,14/07/2018
29750,P0504,S0125,7/13/2018,13-Jul-18,0,0,2,16.9,PR14,,PR03,,NA,7/14/2018,14/07/2018
29751,P0252,S0038,7/13/2018,13-Jul-18,0,0,23,18.99,PR14,,PR03,,NA,7/16/2018,16/07/2018
29752,P0201,S0100,7/13/2018,13-Jul-18,0,0,1,15.95,PR06,verylow,PR03,,NA,7/16/2018,16/07/2018
29753,P0459,S0061,7/13/2018,13-Jul-18,0,0,21,3.95,PR14,,PR03,,NA,7/15/2018,15/07/2018
29754,P0718,S0009,7/13/2018,13-Jul-18,0,0,3,16,PR14,,PR03,,NA,7/17/2018,17/07/2018
29755,P0125,S0124,7/13/2018,13-Jul-18,0,0,19,3.65,PR14,,PR03,,NA,7/14/2018,14/07/2018
29756,P0070,S0036,7/13/2018,13-Jul-18,0,0,6,7.95,PR14,,PR03,,NA,7/17/2018,17/07/2018
29757,P0055,S0081,7/13/2018,13-Jul-18,0,0,19,NA,PR14,,PR03,,NA,7/15/2018,15/07/2018
29758,P0223,S0106,7/13/2018,13-Jul-18,0,0,5,12.9,PR05,verylow,PR03,,NA,7/15/2018,15/07/2018
29759,P0514,S0108,7/13/2018,13-Jul-18,0,0,6,9.9,PR14,,PR03,,NA,7/15/2018,15/07/2018
29760,P0390,S0066,7/13/2018,13-Jul-18,0,0,7,13.95,PR14,,PR03,,NA,7/15/2018,15/07/2018
29761,P0737,S0026,7/13/2018,13-Jul-18,0,0,14,10.95,PR05,moderate,PR03,,NA,7/15/2018,15/07/2018
29762,P0327,S0058,7/13/2018,13-Jul-18,1,3.15,13,3.4,PR14,,PR03,,NA,7/15/2018,15/07/2018
29763,P0336,S0084,7/13/2018,13-Jul-18,0,0,9,24.9,PR14,,PR03,,NA,7/17/2018,17/07/2018
29764,P0425,S0107,7/13/2018,13-Jul-18,0,0,10,6.9,PR14,,PR03,,NA,7/14/2018,14/07/2018
29765,P0453,S0099,7/13/2018,13-Jul-18,0,0,47,7.5,PR14,,PR03,,NA,7/17/2018,17/07/2018
29766,P0171,S0013,7/13/2018,13-Jul-18,1,11.82,6,13.95,PR14,,PR03,,NA,7/14/2018,14/07/2018
29767,P0631,S0144,7/13/2018,13-Jul-18,0,0,4,10.9,PR14,,PR03,,NA,7/17/2018,17/07/2018
29768,P0621,S0043,7/13/2018,13-Jul-18,5,24.36,663,5.75,PR14,,PR03,,NA,7/18/2018,18/07/2018
29769,P0639,S0060,7/13/2018,13-Jul-18,0,0,15,7.25,PR14,,PR03,,NA,7/16/2018,16/07/2018
29770,P0317,S0122,7/13/2018,13-Jul-18,0,0,7,49.9,PR14,,PR03,,NA,7/15/2018,15/07/2018
29771,P0651,S0046,7/14/2018,14-Jul-18,1,12.63,3,14.9,PR14,,PR03,,NA,7/18/2018,18/07/2018
29772,P0296,S0055,7/14/2018,14-Jul-18,0,0,29,1,PR14,,PR03,,NA,7/17/2018,17/07/2018
29773,P0129,S0005,7/14/2018,14-Jul-18,0,0,4,26.95,PR14,,PR03,,NA,7/18/2018,18/07/2018
29774,P0015,S0039,7/14/2018,14-Jul-18,0,0,10,3.5,PR14,,PR03,,NA,7/18/2018,18/07/2018
29775,P0054,S0073,7/14/2018,14-Jul-18,0,0,4,4.95,PR14,,PR03,,NA,7/17/2018,17/07/2018
29776,P0412,S0110,7/14/2018,14-Jul-18,0,0,8,8.9,PR14,,PR03,,NA,7/16/2018,16/07/2018
29777,P0438,S0066,7/14/2018,14-Jul-18,4,1.85,24,0.5,PR14,,PR03,,NA,7/16/2018,16/07/2018
29778,P0297,S0001,7/14/2018,14-Jul-18,0,0,8,15.9,PR14,,PR03,,NA,7/16/2018,16/07/2018
29779,P0420,S0013,7/14/2018,14-Jul-18,0,0,101,0.75,PR14,,PR03,,NA,7/17/2018,17/07/2018
29780,P0419,S0112,7/14/2018,14-Jul-18,0,0,248,NA,PR14,,PR03,,NA,7/16/2018,16/07/2018
29781,P0090,S0011,7/14/2018,14-Jul-18,0,0,18,3.9,PR14,,PR03,,NA,7/17/2018,17/07/2018
29782,P0024,S0094,7/14/2018,14-Jul-18,0,0,29,1.9,PR14,,PR03,,NA,7/16/2018,16/07/2018
29783,P0083,S0034,7/14/2018,14-Jul-18,0,0,13,6.9,PR14,,PR03,,NA,7/17/2018,17/07/2018
29784,P0582,S0096,7/14/2018,14-Jul-18,0,0,1,9.45,PR14,,PR03,,NA,7/18/2018,18/07/2018
29785,P0499,S0063,7/14/2018,14-Jul-18,1,0.6,4,0.65,PR14,,PR03,,NA,7/16/2018,16/07/2018
29786,P0681,S0076,7/14/2018,14-Jul-18,0,0,2,12.95,PR14,,PR03,,NA,7/18/2018,18/07/2018
29787,P0427,S0142,7/14/2018,14-Jul-18,1,2.27,12,2.45,PR14,,PR03,,NA,7/16/2018,16/07/2018
29788,P0663,S0124,7/14/2018,14-Jul-18,1,4.4,25,4.75,PR14,,PR03,,NA,7/16/2018,16/07/2018
29789,P0131,S0028,7/14/2018,14-Jul-18,17,35.31,400,NA,PR14,,PR03,,NA,7/16/2018,16/07/2018
29790,P0297,S0103,7/14/2018,14-Jul-18,0,0,9,15.9,PR14,,PR03,,NA,7/18/2018,18/07/2018
29791,P0171,S0024,7/14/2018,14-Jul-18,0,0,4,13.95,PR14,,PR03,,NA,7/17/2018,17/07/2018
29792,P0083,S0068,7/14/2018,14-Jul-18,0,0,4,6.9,PR14,,PR03,,NA,7/17/2018,17/07/2018
29793,P0483,S0087,7/14/2018,14-Jul-18,0,0,2,12,PR14,,PR03,,NA,7/16/2018,16/07/2018
29794,P0355,S0096,7/14/2018,14-Jul-18,0,0,2,21.9,PR14,,PR03,,NA,7/18/2018,18/07/2018
29795,P0394,S0035,7/14/2018,14-Jul-18,0,0,8,1,PR14,,PR03,,NA,7/18/2018,18/07/2018
29796,P0353,S0132,7/14/2018,14-Jul-18,1,6.69,1,11.9,PR10,high,PR03,,NA,7/16/2018,16/07/2018
29797,P0116,S0021,7/14/2018,14-Jul-18,0,0,17,1.15,PR14,,PR03,,NA,7/17/2018,17/07/2018
29798,P0587,S0139,7/14/2018,14-Jul-18,0,0,17,3.95,PR14,,PR03,,NA,7/17/2018,17/07/2018
29799,P0651,S0010,7/14/2018,14-Jul-18,0,0,6,14.9,PR14,,PR03,,NA,7/15/2018,15/07/2018
29800,P0741,S0132,7/14/2018,14-Jul-18,0,0,6,25.9,PR03,verylow,PR03,,NA,7/16/2018,16/07/2018
29801,P0389,S0031,7/14/2018,14-Jul-18,1,9.68,3,10.45,PR14,,PR03,,NA,7/16/2018,16/07/2018
29802,P0565,S0036,7/14/2018,14-Jul-18,1,2.69,11,2.9,PR14,,PR03,,NA,7/16/2018,16/07/2018
29803,P0116,S0143,7/14/2018,14-Jul-18,0,0,21,1.15,PR14,,PR03,,NA,7/16/2018,16/07/2018
29804,P0070,S0048,7/14/2018,14-Jul-18,0,0,5,NA,PR14,,PR03,,NA,7/17/2018,17/07/2018
29805,P0704,S0049,7/14/2018,14-Jul-18,0,0,25,2.45,PR14,,PR03,,NA,7/16/2018,16/07/2018
29806,P0185,S0101,7/14/2018,14-Jul-18,0,0,2,0.75,PR14,,PR03,,NA,7/15/2018,15/07/2018
29807,P0083,S0116,7/14/2018,14-Jul-18,0,0,3,6.9,PR14,,PR03,,NA,7/16/2018,16/07/2018
29808,P0246,S0089,7/14/2018,14-Jul-18,0,0,2,7,PR14,,PR03,,NA,7/16/2018,16/07/2018
29809,P0268,S0036,7/14/2018,14-Jul-18,0,0,21,1.25,PR14,,PR03,,NA,7/15/2018,15/07/2018
29810,P0293,S0110,7/14/2018,14-Jul-18,0,0,8,24.95,PR05,low,PR03,,NA,7/18/2018,18/07/2018
29811,P0611,S0003,7/14/2018,14-Jul-18,0,0,4,18,PR14,,PR03,,NA,7/18/2018,18/07/2018
29812,P0051,S0083,7/14/2018,14-Jul-18,0,0,26,0.7,PR14,,PR03,,NA,7/16/2018,16/07/2018
29813,P0287,S0020,7/14/2018,14-Jul-18,1,8.33,5,9,PR14,,PR03,,NA,7/15/2018,15/07/2018
29814,P0275,S0106,7/14/2018,14-Jul-18,0,0,10,2.45,PR14,,PR03,,NA,7/18/2018,18/07/2018
29815,P0014,S0085,7/14/2018,14-Jul-18,0,0,2,79.99,PR14,,PR03,,NA,7/18/2018,18/07/2018
29816,P0569,S0080,7/14/2018,14-Jul-18,0,0,43,3.4,PR14,,PR03,,NA,7/16/2018,16/07/2018
29817,P0271,S0072,7/14/2018,14-Jul-18,0,0,24,NA,PR14,,PR03,,NA,7/16/2018,16/07/2018
29818,P0017,S0051,7/14/2018,14-Jul-18,0,0,11,1.95,PR14,,PR03,,NA,7/18/2018,18/07/2018
29819,P0167,S0138,7/14/2018,14-Jul-18,1,39.75,7,56.9,PR10,verylow,PR03,,NA,7/16/2018,16/07/2018
29820,P0428,S0016,7/14/2018,14-Jul-18,0,0,14,29.95,PR14,,PR03,,NA,7/15/2018,15/07/2018
